itot;pridtot;lon;lat;xtot;ytot;ztot;ttot;laftot;
 239;9;28.389042;61.027219;716379;-144556;66;-2.4;1;
 242;9;5.328607;60.387783;-529923;-250638;2;11.1;1;
 266;9;10.695049;59.823727;-240796;-345299;56;16;1;
 173;9;20.298648;63.827502;259607;102719;41;-8.1;1;
 204;9;6.691035;61.928093;-433641;-91142;474;-1.6;1;
 266;9;10.748986;59.948004;-236870;-331691;97;-1.1;1;
 271;9;17.412643;59.606312;135928;-375025;36;0.2;1;
 344;9;8.905675;55.90607;-382017;-772608;49;3.7;1;
 266;9;10.821827;59.855063;-233489;-342284;134;-1.3;1;
 246;9;10.23362;60.168782;-263716;-305164;134;-0.5;1;
 153;9;21.692688;65.436083;309096;287063;12;-5.5;1;
 284;9;7.963594;58.654791;-407312;-461306;556;0.7;1;
 282;9;5.734757;58.731476;-534318;-436503;117;4.6;1;
 256;9;25.096842;60.358011;553565;-250329;48;-3.1;1;
 344;9;8.943626;56.153968;-377035;-745200;43;5.9;1;
 307;9;12.117288;57.695572;-171943;-586780;138;2.6;1;
 348;9;13.171773;55.730352;-115316;-808767;40;1.8;1;
 266;9;10.796165;59.947771;-234246;-331890;173;0.5;1;
 347;9;12.071114;55.865173;-184015;-791113;18;3.6;1;
 266;9;10.710772;59.928969;-239137;-333664;48;-1.4;1;
 186;9;10.420841;63.419647;-227647;54772;116;-4.9;1;
 345;9;10.101722;56.157421;-305065;-750957;0;4;1;
 266;9;10.662953;59.952912;-241620;-330825;157;-0.5;1;
 186;9;10.33628;63.380051;-232163;50683;199;0.7;1;
 266;9;10.132645;59.729593;-272990;-353509;305;-2.2;1;
 202;9;4.872462;61.766746;-530652;-95268;21;1.8;1;
 307;9;12.668699;57.500558;-139859;-609876;58;2.6;1;
 347;9;12.840734;55.874665;-135647;-791964;5;3.2;1;
 272;9;18.300865;59.211902;188187;-416684;37;-0.6;1;
 325;9;10.325573;56.71311;-286633;-689987;6;18.8;1;
 266;9;10.52207;59.876504;-250048;-338775;15;-1.1;1;
 266;9;10.76793;59.94196;-235860;-332432;89;-0.3;1;
 327;9;12.665813;56.723465;-143184;-696653;8;2.1;1;
 345;9;9.899912;55.709097;-321586;-800029;55;3.1;1;
 266;9;10.225505;59.726298;-267819;-354265;29;-0.5;1;
 284;9;8.056879;58.155067;-407940;-517306;59;2;1;
 242;9;5.131818;60.457831;-539430;-241295;51;2.1;1;
 330;9;16.344867;56.704007;82554;-700564;7;2;1;
 344;9;8.318856;55.665839;-421466;-795720;5;4.8;1;
 307;9;11.577069;58.269428;-200730;-521248;43;0.7;1;
 283;9;6.678783;58.31138;-486244;-490407;41;0;1;
 109;9;15.388254;67.098829;16845;456224;0;-9.1;1;
 282;9;5.665779;58.729211;-538305;-436178;37;3.5;1;
 263;9;6.053199;58.998475;-511947;-409628;22;2.5;1;
 223;9;6.068341;61.48863;-472705;-135195;242;1.6;1;
 256;9;24.69159;60.386353;531046;-250629;53;-4.3;1;
 250;9;16.746661;60.597731;95420;-265901;70;-2.8;1;
 266;9;10.446962;59.825394;-254637;-344158;103;-2.5;1;
 345;9;9.559867;56.172484;-338593;-746564;27;4;1;
 246;9;10.660479;60.804273;-235367;-236268;292;-2.9;1;
 51;9;18.927514;69.638749;152977;744636;44;-4.5;1;
 345;9;9.742985;55.566364;-332765;-815172;12;4.2;1;
 347;9;12.519139;55.698262;-156603;-810981;15;4.6;1;
 328;9;13.387347;57.156035;-97722;-649673;175;1.3;1;
 266;9;10.747561;59.54647;-239904;-376306;47;-0.9;1;
 207;9;11.838766;62.628574;-161549;-37329;730;-17.8;1;
 266;9;11.035559;59.960233;-220839;-331352;107;-1.5;1;
 256;9;24.126198;60.271004;502096;-267874;83;0.9;1;
 266;9;11.084638;60.089075;-217235;-317201;162;-2.2;1;
 109;9;14.913798;67.152334;-3732;462141;5;-10;1;
 325;9;9.81827;57.00996;-315006;-654524;14;3.3;1;
 347;9;12.28199;55.841359;-170887;-794360;54;3.3;1;
 204;9;6.555237;62.409647;-433676;-37128;35;0;1;
 262;9;5.645903;59.009289;-534918;-405120;18;4.2;1;
 347;9;12.027188;55.649525;-187889;-815119;16;21.7;1;
 289;9;15.147229;59.061244;8436;-438295;68;-3.3;1;
 350;9;15.978524;56.416928;60557;-733079;16;3.8;1;
 347;9;12.359762;55.812203;-166134;-797826;37;3.5;1;
 156;9;25.467619;65.053898;489069;268327;12;-9.8;1;
 367;9;11.962017;54.705509;-197005;-920691;0;2.6;1;
 235;9;23.893463;61.709828;467304;-111106;0;-10.8;1;
 268;9;13.547732;59.404161;-82341;-399164;71;-2.2;1;
 271;9;17.976357;59.285049;169323;-409446;42;-2.1;1;
 347;9;12.093765;55.574842;-184062;-823671;29;2.5;1;
 266;9;10.818547;59.939117;-233064;-332932;136;0;1;
 329;9;14.807041;56.861581;-11793;-683791;166;1.2;1;
 348;9;12.992605;55.59652;-127082;-823418;18;3.9;1;
 266;9;10.267302;59.700517;-265690;-357302;99;-1.4;1;
 347;9;12.831732;56.436496;-134092;-729089;16;4.5;1;
 266;9;10.671261;59.934013;-241299;-332956;72;2.9;1;
 265;9;9.390109;59.758652;-314256;-346892;684;-2.8;1;
 262;9;5.313269;59.398762;-547285;-359397;48;2.7;1;
 254;9;22.393883;60.416324;405404;-264054;4;-4.6;1;
 367;9;11.967717;55.314222;-193416;-852485;59;2.2;1;
 186;9;9.69472;63.750995;-260633;94267;7;-5;1;
 256;9;24.9375;60.170799;548107;-272282;0;14;1;
 266;9;10.268608;59.700284;-265619;-357333;113;-1;1;
 223;9;6.1625;61.516121;-467334;-132854;275;1.9;1;
 256;9;24.830941;60.478561;537059;-239327;68;5.3;1;
 266;9;10.69068;59.833213;-240970;-344228;69;0.6;1;
 187;9;10.905638;63.438311;-203449;55218;152;-6.5;1;
 266;9;11.088339;59.90105;-218303;-338110;218;-2;1;
 267;9;11.32838;59.570494;-207023;-375653;171;-1.5;1;
 242;9;5.273286;60.303738;-534341;-259429;52;3.6;1;
 148;9;12.252341;65.489012;-126838;279565;1;0.8;1;
 266;9;10.803891;59.81056;-234813;-347164;105;-0.8;1;
 53;9;22.267126;70.044579;277500;801141;69;12.6;1;
 133;9;22.083883;65.665213;324288;314348;14;-5.6;1;
 266;9;10.412702;59.253515;-261091;-407562;30;0.2;1;
 266;9;10.61917;59.92378;-244276;-333896;89;-0.6;1;
 204;9;6.449457;62.586713;-436466;-16895;42;0.1;1;
 345;9;9.86097;55.967867;-321722;-770941;83;4;1;
 195;9;23.996479;62.980703;452974;29593;111;-14.6;1;
 226;9;10.392959;61.421251;-244939;-166793;900;-7.3;1;
 271;9;17.929262;59.459405;165761;-390164;21;-1.5;1;
 270;9;16.211397;59.606978;68261;-376859;34;-1.2;1;
 275;9;22.987369;59.827781;445901;-325182;5;-2.4;1;
 307;9;11.89272;58.010572;-183630;-551037;56;2.1;1;
 272;9;18.478801;59.310384;197728;-405192;27;1.1;1;
 285;9;9.686434;59.117772;-303588;-419454;88;0.8;1;
 262;9;5.583302;58.939588;-539606;-412283;24;2.9;1;
 219;9;29.60878;61.584015;766611;-70010;69;-1.8;1;
 266;9;10.832667;59.913563;-232462;-335823;127;0;1;
 307;9;12.55451;57.778171;-145528;-578646;201;2.3;1;
 367;9;12.18221;55.447786;-179088;-838148;4;3.1;1;
 345;9;10.203042;56.147045;-298853;-752591;15;5;1;
 186;9;10.380803;63.383419;-229923;50896;56;-5.2;1;
 348;9;13.25208;55.70116;-110341;-812177;68;2.6;1;
 243;9;6.340199;60.330832;-475702;-264823;26;3.7;1;
 219;9;29.887037;62.070036;768551;-14049;79;-1.4;1;
 365;9;9.536327;55.39089;-347485;-833679;42;2.8;1;
 203;9;6.416823;62.4304;-440435;-33900;36;0.4;1;
 271;9;18.010757;59.359134;170892;-401109;17;-0.7;1;
 266;9;11.147035;59.932226;-214823;-334842;175;-2.7;1;
 345;9;9.936153;56.160243;-315331;-749843;58;4.3;1;
 346;9;11.499951;55.777459;-220401;-799130;9;4.1;1;
 70;9;16.525713;68.791461;61708;645875;37;-3.5;1;
 266;9;10.389217;59.252314;-262435;-407600;20;0.5;1;
 347;9;12.418012;55.843784;-162328;-794441;51;3;1;
 367;9;11.878348;54.756056;-202151;-914763;4;3.5;1;
 265;9;9.671766;59.656403;-299457;-359583;238;4.6;1;
 222;9;4.973931;60.779676;-542430;-204577;16;3.2;1;
 271;9;17.928292;59.647793;164751;-369204;40;-0.6;1;
 242;9;5.357304;60.234757;-530908;-267717;59;4.5;1;
 289;9;14.171695;58.420061;-48379;-509478;116;-0.7;1;
 262;9;5.653976;58.952587;-535374;-411440;23;6.3;1;
 266;9;10.475258;59.385568;-256502;-393138;6;-0.1;1;
 256;9;25.144168;60.287843;557366;-257634;23;-3.8;1;
 327;9;12.729;56.682243;-139472;-701399;23;2.3;1;
 266;9;10.841536;59.901424;-232055;-337204;181;1.4;1;
 256;9;24.828093;60.16967;542140;-273333;4;-3.2;1;
 347;9;12.201969;55.885758;-175698;-789176;20;4;1;
 267;9;11.303455;60.001775;-205667;-327623;117;12.4;1;
 348;9;13.034498;55.718907;-124012;-809793;9;2;1;
 282;9;5.675189;58.771611;-537083;-431579;30;3;1;
 347;9;12.577341;56.146612;-151039;-760946;10;21.6;1;
 345;9;10.067199;56.151316;-307263;-751474;32;4.2;1;
 71;9;18.577434;69.170149;142273;691459;12;-5.2;1;
 235;9;22.684992;60.928709;414492;-205569;88;-2;1;
 368;9;13.806217;55.425739;-75938;-843839;5;6;1;
 268;9;13.482922;59.375964;-86089;-402220;59;-1.2;1;
 347;9;12.48669;55.757417;-158391;-804279;31;4.1;1;
 347;9;12.027551;55.558861;-188335;-825269;38;2.9;1;
 246;9;11.064745;60.228615;-217388;-301628;200;-1.8;1;
 329;9;14.099756;57.349861;-54253;-628863;199;2.6;1;
 271;9;17.98176;59.298773;169559;-407904;69;-1.9;1;
 327;9;12.255117;57.113616;-166501;-652084;11;3.5;1;
 285;9;9.662465;58.992012;-306116;-433309;19;0.9;1;
 249;9;14.949862;60.871495;-2716;-236731;162;-0.9;1;
 271;9;18.087086;59.277532;175658;-409985;34;-1;1;
 242;9;5.442949;60.39334;-523613;-250963;131;0.5;1;
 266;9;10.648843;59.432664;-246322;-388582;9;0.1;1;
 325;9;10.134528;56.496086;-300161;-713322;43;2.2;1;
 264;9;7.746606;59.353574;-411054;-382523;794;-2.4;1;
 242;9;5.271301;60.383369;-533114;-250650;16;2.4;1;
 307;9;12.151081;58.106651;-167897;-541033;29;2.8;1;
 255;9;23.089168;60.402339;443528;-261010;28;-5;1;
 256;9;24.927577;60.240288;546375;-264722;33;-3.1;1;
 289;9;14.482871;58.54194;-30095;-496076;95;-1.2;1;
 272;9;18.8295;59.540108;216116;-378513;2;-2.6;1;
 186;9;10.619186;63.435563;-217682;55851;46;-5.4;1;
 266;9;10.617763;59.941824;-244217;-331887;124;-1;1;
 265;9;9.652973;59.171041;-305002;-413380;53;1.2;1;
 305;9;10.003575;57.472345;-299754;-603911;31;5.6;1;
 267;9;11.42905;59.68765;-200628;-362944;139;-1.8;1;
 347;9;12.26248;55.939427;-171645;-783334;0;3.5;1;
 307;9;12.28236;57.74916;-161851;-581232;72;3.6;1;
 327;9;12.543035;56.932055;-149821;-673068;29;2.1;1;
 225;9;8.245797;61.201603;-361304;-181013;844;-4.5;1;
 133;9;22.204548;65.587739;330754;306391;20;-1.9;1;
 285;9;8.98103;58.798553;-347105;-451328;185;-1.2;1;
 266;9;10.275648;59.367796;-267943;-394299;80;-0.5;1;
 242;9;5.249494;60.559951;-531331;-231041;40;2.7;1;
 307;9;11.799414;57.98921;-189258;-553147;7;1.9;1;
 74;9;23.644383;68.389499;354624;624089;316;-8.7;1;
 286;9;10.201827;59.079976;-274513;-425970;7;0.3;1;
 266;9;10.2645;59.809093;-264957;-345231;223;-1.8;1;
 347;9;12.283027;56.070197;-169739;-768759;23;3.1;1;
 286;9;11.199144;59.14937;-217073;-422066;41;0.4;1;
 286;9;10.014811;59.032214;-285603;-430463;45;0.4;1;
 242;9;5.313063;60.458576;-529586;-242720;128;1.6;1;
 256;9;24.766448;60.229316;537761;-267288;50;-3.5;1;
 262;9;5.576582;58.945902;-539885;-411530;27;3.8;1;
 254;9;22.21415;60.407147;395705;-266189;12;-3;1;
 265;9;9.025216;59.854853;-333645;-334384;425;0.4;1;
 346;9;11.418938;55.621131;-226472;-816337;51;2.6;1;
 283;9;6.773739;58.902019;-472324;-425798;660;1.2;1;
 262;9;5.618851;58.93944;-537585;-412597;16;3.7;1;
 71;9;18.532946;69.073073;141102;680516;77;-1.4;1;
 250;9;16.290887;60.544503;70644;-272412;123;-4.1;1;
 266;9;10.929704;60.004833;-226413;-326027;126;-1.3;1;
 345;9;10.333132;56.246141;-289959;-742124;4;3.2;1;
 71;9;18.572193;69.086711;142583;682126;131;-5;1;
 272;9;18.475209;59.343436;197325;-401526;32;-1.6;1;
 246;9;11.018527;60.345406;-219133;-288495;212;-1.4;1;
 307;9;12.02185;57.659461;-177819;-590549;45;2.9;1;
 266;9;10.690534;59.949648;-240110;-331291;142;-1.5;1;
 176;9;25.810863;64.290181;519173;187219;67;-7.8;1;
 325;9;9.398565;56.462675;-345782;-713351;47;3.8;1;
 256;9;25.025699;60.291334;550849;-258271;18;-3.4;1;
 246;9;9.918102;60.827917;-275347;-230696;175;-0.8;1;
 216;9;25.489477;62.14901;542546;-50280;100;-3.3;1;
 283;9;7.009521;58.328371;-466785;-490978;118;-0.2;1;
 262;9;5.528139;59.796043;-528740;-317433;12;3.8;1;
 235;9;23.91147;61.463744;472026;-138084;129;-8.1;1;
 242;9;5.586177;60.156879;-519662;-278162;60;2.5;1;
 347;9;12.619865;55.629049;-150534;-818971;8;2.3;1;
 286;9;10.032611;59.006755;-284805;-433371;16;0.5;1;
 242;9;5.307169;60.305691;-532461;-259496;60;3.2;1;
 247;9;12.07938;60.479342;-160116;-276736;177;-3.1;1;
 266;9;10.508913;59.911219;-250511;-334868;60;-0.7;1;
 149;9;14.143736;64.820729;-40528;202760;483;-18.5;1;
 366;9;10.605745;54.986805;-282684;-884110;22;1.7;1;
 325;9;9.952663;56.393384;-312259;-723912;60;4.1;1;
 89;9;14.82967;67.806671;-7181;535144;34;-2.6;1;
 76;9;27.610234;68.665825;509543;681219;151;-9.3;1;
 266;9;10.773282;59.875202;-236050;-339869;0;4.6;1;
 224;9;8.08835;61.263876;-368951;-173230;1085;-6.8;1;
 283;9;6.811458;58.166181;-480591;-507470;33;21.6;1;
 331;9;16.686085;56.866723;103019;-681884;34;1.6;1;
 242;9;5.327504;60.398039;-529812;-249501;34;2.6;1;
 266;9;9.898848;59.779803;-285633;-346918;14;1.4;1;
 304;9;7.972052;58.104386;-413521;-522386;16;7.1;1;
 128;9;13.225551;65.825962;-80892;315480;20;-15.9;1;
 366;9;11.150538;54.833583;-248711;-903521;6;2.1;1;
 266;9;10.823361;59.291024;-237481;-404984;76;-0.2;1;
 271;9;17.639239;59.85581;147547;-346761;17;0.6;1;
 266;9;10.794546;59.905189;-234646;-336615;41;0.3;1;
 203;9;5.193402;61.914727;-511468;-81608;34;1;1;
 327;9;12.25546;57.104489;-166524;-653104;18;2.5;1;
 266;9;10.653588;59.93419;-242281;-332870;156;-0.3;1;
 266;9;10.14379;59.71753;-272468;-354895;225;-1;1;
 271;9;17.938259;59.404893;166547;-396207;30;-0.8;1;
 284;9;8.60077;58.341607;-374027;-499915;3;3.2;1;
 327;9;12.18356;57.299764;-169929;-631118;24;2.4;1;
 203;9;6.441988;62.198521;-442573;-59630;43;0.7;1;
 71;9;18.543393;69.077653;141491;681051;101;7.5;1;
 347;9;12.54363;56.225328;-152803;-752061;13;2.1;1;
 287;9;11.385964;59.123426;-206577;-425568;0;23.2;1;
 286;9;11.269682;58.561401;-216849;-487735;29;0.8;1;
 324;9;8.732463;56.839425;-382678;-667622;23;6.2;1;
 246;9;11.021328;60.135109;-220427;-311870;210;-2.5;1;
 266;9;10.476696;59.951777;-251988;-330237;242;-1.8;1;
 266;9;11.17376;59.58243;-215652;-373818;140;-2.3;1;
 282;9;5.737883;58.880353;-531757;-420104;36;4.9;1;
 186;9;10.443201;63.443779;-226347;57370;22;-1.9;1;
 265;9;9.572833;59.19845;-309305;-409954;76;1;1;
 347;9;12.372985;55.665956;-165971;-814231;16;3.5;1;
 70;9;16.561107;68.77769;63176;644370;40;-2.3;1;
 347;9;12.262696;55.651177;-173006;-815595;35;3.3;1;
 287;9;11.484361;58.590108;-204207;-485242;85;0.3;1;
 246;9;10.56466;60.316841;-244295;-290032;349;-2.8;1;
 271;9;17.980414;59.439035;168759;-392298;41;-1.7;1;
 272;9;18.201373;59.211331;182523;-417034;38;-1.1;1;
 235;9;23.920081;61.484347;472162;-135751;121;-7.8;1;
 266;9;10.63466;59.938456;-243303;-332325;107;-0.5;1;
 186;9;10.209975;62.937581;-242100;2080;362;-5.7;1;
 236;9;24.151779;61.088827;490585;-177583;95;-5.6;1;
 367;9;11.784101;55.239305;-205539;-860307;25;3.1;1;
 271;9;17.987784;59.252612;170141;-413026;50;-0.1;1;
 310;9;16.633737;57.761214;97283;-582071;6;0.2;1;
 245;9;8.392915;60.712468;-359044;-235967;0;-5.9;1;
 325;9;10.183069;57.061751;-292439;-650476;13;5;1;
 347;9;12.668705;56.439213;-144159;-728433;35;1.6;1;
 265;9;8.710286;59.869946;-351013;-331035;941;-2.5;1;
 246;9;10.696121;60.767216;-233712;-240512;291;-2.3;1;
 226;9;10.490095;61.224407;-241318;-189002;751;-5.7;1;
 173;9;20.258726;63.815766;257762;101258;5;-6.2;1;
 328;9;12.874789;56.681341;-130525;-701805;9;2.3;1;
 203;9;5.081013;61.931511;-516996;-78865;48;1.4;1;
 266;9;10.844301;59.868759;-232136;-340844;140;-1.9;1;
 347;9;12.133297;55.66631;-181103;-813544;22;3.9;1;
 243;9;5.632994;60.205006;-516319;-273238;0;2.3;1;
 266;9;10.706956;59.912033;-239475;-335532;6;1.1;1;
 250;9;16.193351;60.23295;65950;-307187;114;-2.6;1;
 367;9;12.84339;55.397401;-137273;-845418;3;2.5;1;
 271;9;18.041769;59.451711;172164;-390724;43;-1.4;1;
 347;9;12.452083;55.734769;-160671;-806728;28;2.8;1;
 109;9;13.990343;66.978664;-44015;443122;7;-4.1;1;
 266;9;10.749419;59.962059;-236742;-330131;194;-1;1;
 304;9;7.960741;58.108704;-414131;-521834;50;0.6;1;
 264;9;8.425988;59.303579;-373263;-392204;617;0;1;
 324;9;8.632852;56.348204;-394171;-721698;23;4.4;1;
 128;9;12.648102;66.018477;-106422;337745;14;-5;1;
 109;9;14.39681;67.298882;-25961;478603;15;-1.7;1;
 266;9;10.760866;59.90729;-236507;-336258;2;-0.8;1;
 330;9;16.33913;56.690726;82233;-702057;14;2.6;1;
 254;9;22.160406;60.457608;392145;-260936;12;-3.6;1;
 242;9;5.284502;60.338104;-533154;-255741;39;2.7;1;
 284;9;8.036342;58.188626;-408737;-513453;55;2;1;
 347;9;12.54209;55.676223;-155249;-813504;56;4.8;1;
 247;9;11.330535;60.356156;-201912;-288322;291;-6;1;
 242;9;5.29905;60.296048;-533065;-260490;31;2.1;1;
 263;9;6.904358;59.013258;-463307;-414450;727;0;1;
 256;9;24.853982;60.154481;543815;-274786;8;-4.1;1;
 242;9;5.460041;60.439032;-521932;-246073;40;0.2;1;
 266;9;10.811882;59.826468;-234251;-345426;132;1.6;1;
 344;9;8.442268;55.469515;-415947;-818409;9;4.3;1;
 266;9;10.697613;59.946748;-239737;-331640;113;16.7;1;
 185;9;7.812717;63.127669;-360486;34363;56;-1.7;1;
 247;9;11.64973;60.179957;-185386;-308868;136;-2.6;1;
 291;9;17.737688;59.198469;156164;-419687;42;-2;1;
 282;9;5.646288;58.72927;-539420;-436008;40;4.1;1;
 266;9;10.818344;59.805194;-234044;-347813;170;-0.1;1;
 365;9;9.666482;54.887007;-343909;-890701;17;2.6;1;
 347;9;12.511001;55.878718;-156334;-790761;40;3;1;
 266;9;10.699124;59.941467;-239693;-332232;87;-1;1;
 285;9;8.977671;58.894315;-346300;-440682;96;0.7;1;
 349;9;15.263072;56.180665;16389;-759946;19;2;1;
 366;9;10.765709;55.304696;-270063;-849220;2;2.8;1;
 256;9;24.940018;60.256011;546785;-262887;23;-2.9;1;
 112;9;20.737798;67.325462;246366;492444;467;16.1;1;
 282;9;5.707668;58.826336;-534347;-425812;57;4;1;
 347;9;12.394159;55.717947;-164398;-808465;29;3.3;1;
 244;9;7.81858;60.527456;-392425;-253083;1044;-5.5;1;
 246;9;10.725614;60.939506;-230840;-221490;209;-2.1;1;
 266;9;10.99568;59.939138;-223203;-333559;158;-1.8;1;
 345;9;9.918641;55.879549;-318900;-781088;34;3.5;1;
 346;9;11.605631;55.679314;-214333;-810467;12;3.4;1;
 256;9;24.735088;60.214873;536290;-269139;73;-2.9;1;
 225;9;8.824218;61.139769;-331122;-190971;400;-2.2;1;
 266;9;10.776174;59.943043;-235393;-332342;103;-0.7;1;
 51;9;18.940228;69.642499;153446;745085;14;-2.9;1;
 263;9;6.017823;59.02465;-513552;-406457;13;2.2;1;
 186;9;9.963461;63.590917;-248851;75459;70;-4.4;1;
 272;9;18.414659;59.882839;190702;-341715;33;-1.9;1;
 173;9;20.340111;63.811705;261780;101136;40;-8;1;
 347;9;12.473685;55.8006;-159020;-799413;27;10.1;1;
 184;9;7.183142;62.748897;-397021;-3761;198;-2.5;1;
 307;9;12.536172;57.920989;-146008;-562675;72;3.4;1;
 308;9;13.247701;57.597882;-104838;-600114;180;2.5;1;
 256;9;24.018095;60.570458;491529;-235709;127;-3.4;1;
 347;9;12.332657;55.659071;-168550;-814897;15;2.9;1;
 345;9;10.040022;56.211108;-308437;-744671;87;3.9;1;
 224;9;7.19995;61.299515;-415676;-163871;175;0.7;1;
 347;9;11.975139;55.603243;-191420;-820146;18;3.9;1;
 266;9;10.659786;59.944478;-241859;-331751;142;-0.6;1;
 329;9;14.584693;57.171798;-25158;-649056;212;2;1;
 283;9;6.91128;58.922571;-464181;-424528;559;-3.8;1;
 226;9;10.681957;61.149562;-231626;-198015;820;-6.7;1;
 245;9;9.180607;60.370226;-319807;-278037;915;-4.4;1;
 283;9;6.296961;58.340448;-507985;-484242;11;4.3;1;
 203;9;6.124261;62.151845;-459615;-62544;214;-0.2;1;
 228;9;12.742951;61.859433;-118367;-124756;478;-4.5;1;
 89;9;14.482262;68.218167;-21457;581164;27;-0.6;1;
 286;9;10.059701;59.034999;-283013;-430352;5;0.7;1;
 262;9;5.573956;58.937007;-540179;-412489;24;3.6;1;
 346;9;11.573004;55.560976;-217098;-823599;33;3.1;1;
 226;9;10.078758;61.611369;-259995;-144470;934;-9.7;1;
 271;9;17.880184;59.376734;163398;-399490;32;-1.1;1;
 204;9;7.18634;62.740605;-396971;-4696;35;0;1;
 266;9;10.209336;59.25263;-272652;-406816;40;0.1;1;
 256;9;24.098765;60.239436;501093;-271567;55;-2.2;1;
 211;9;18.308728;62.910125;167470;-5684;41;-6.8;1;
 264;9;7.398525;59.49525;-428829;-364571;748;0;1;
 266;9;10.622926;59.904361;-244214;-336068;0;1.1;1;
 326;9;10.652249;56.43199;-268758;-722765;38;3.5;1;
 324;9;8.585142;56.491233;-395521;-705482;11;5.2;1;
 192;9;18.791329;63.268419;189522;35436;9;-10.1;1;
 366;9;11.307909;55.264435;-235781;-855859;2;3.5;1;
 347;9;12.434896;55.727673;-161786;-807480;24;4.7;1;
 129;9;13.978017;66.25423;-45835;362419;12;-11.7;1;
 266;9;11.049736;60.016662;-219664;-325129;212;-2.8;1;
 266;9;10.627224;59.795582;-244797;-348170;126;-1.5;1;
 265;9;9.672071;59.652853;-299473;-359978;228;-0.3;1;
 266;9;10.289195;60.052626;-261593;-318288;113;-0.5;1;
 346;9;11.501941;55.813912;-220054;-795059;16;3;1;
 290;9;15.53591;58.354239;31363;-517001;96;-2.4;1;
 270;9;16.547293;59.622279;87144;-374749;29;0.6;1;
 344;9;8.441194;55.899205;-411113;-770509;8;4;1;
 211;9;17.917574;62.622057;149139;-38642;3;-0.6;1;
 290;9;16.61504;58.925029;92909;-452319;35;-2;1;
 266;9;10.951622;59.927244;-225739;-334727;164;-2.1;1;
 287;9;11.400811;59.096062;-205900;-428660;129;-0.9;1;
 344;9;8.977587;56.170294;-374756;-743579;55;4.2;1;
 266;9;10.642946;59.656818;-244965;-363648;96;-0.1;1;
 289;9;15.12953;59.221796;7386;-420405;58;-4.3;1;
 227;9;11.177878;61.373954;-203575;-174780;252;0;1;
 307;9;12.331424;57.808917;-158654;-574689;89;3.1;1;
 325;9;9.36273;56.444297;-348169;-715206;42;4.1;1;
 266;9;10.711563;59.930985;-239078;-333443;45;0.2;1;
 285;9;9.447378;58.95339;-318793;-436553;58;0;1;
 251;9;17.74906;60.545203;150403;-269827;1;-0.8;1;
 304;9;7.771105;58.075146;-425662;-524317;17;1.4;1;
 205;9;8.232518;62.244622;-349826;-65572;591;-5.8;1;
 349;9;14.158135;55.948025;-52788;-785680;11;3.1;1;
 364;9;9.321486;55.056036;-364425;-869903;46;3.1;1;
 227;9;11.218514;61.684627;-199382;-140411;261;-3.5;1;
 309;9;14.287172;57.791941;-42412;-579641;210;1.7;1;
 286;9;10.248351;59.129286;-271450;-420688;11;0.7;1;
 286;9;10.05765;59.059201;-282923;-427654;53;0.5;1;
 270;9;16.531066;59.345842;86963;-405556;64;-2.2;1;
 282;9;5.744333;58.741008;-533618;-435531;208;2.5;1;
 345;9;10.294975;56.263665;-292182;-739996;66;3.9;1;
 226;9;10.652198;61.093644;-233640;-204114;584;-4.5;1;
 203;9;6.379027;62.48058;-441617;-28111;28;0.7;1;
 242;9;5.341192;60.274352;-531129;-263226;52;4.3;1;
 186;9;9.69395;63.749852;-260681;94143;66;-4.8;1;
 256;9;24.942653;60.159979;548575;-273428;15;-2.5;1;
 367;9;11.822505;55.442375;-201962;-837688;45;2.5;1;
 345;9;10.201089;56.101144;-299358;-757706;101;2.9;1;
 128;9;12.576479;65.752908;-110775;308318;29;-6.4;1;
 262;9;5.73026;58.90975;-531721;-416798;19;5.6;1;
 246;9;10.597957;60.800272;-238783;-236481;260;-3.5;1;
 256;9;24.664957;60.179543;533044;-273611;27;1.7;1;
 325;9;10.110631;56.445106;-302066;-718897;30;3.4;1;
 347;9;11.767657;55.670912;-204158;-811934;27;3.4;1;
 266;9;10.808471;59.883052;-234031;-339126;149;-1.7;1;
 282;9;5.775762;58.529151;-535195;-459171;13;4.2;1;
 256;9;24.731514;60.172401;536807;-273843;18;-4;1;
 236;9;24.262582;61.478067;490268;-133880;99;-9.5;1;
 368;9;13.497892;55.489878;-95380;-836240;54;3.4;1;
 271;9;18.071699;59.342596;174437;-402786;35;-1.7;1;
